Column1,Room Type,Monthly Rent,County,State
3407,studio,979.0,Morris County,NJ
3408,2br,735.0,Halifax County,VA
3409,1br,1190.0,Anne Arundel County,MD
3410,4br,1730.0,Clay County,MO
3411,3br,1068.0,Lycoming County,
3412,3br,1203.0,Brown County,WI
3413,2br,948.0,Fayette County,KY
3414,1br,560.0,Washington County,IL
3415,2br,770.0,Greene County,OH
3416,4br,2711.0,Washington County,OR
3417,1br,1783.0,Frederick County,MD
3418,,2747.0,San Mateo County,CA
3419,1br,603.0,Karnes County,TX
3420,studio,1228.0,Ocean County,NJ
3421,studio,805.0,St. Johns County,FL
3422,studio,2025.0,Orange County,CA
3423,,646.0,Natrona County,WY
3424,3br,1620.0,Cobb County,GA
3425,2br,613.0,Huron County,OH
3426,3br,1801.0,Stanislaus County,CA
3427,,2640.0,New York County,NY
3428,,1186.0,DeKalb County,GA
3429,4br,2894.0,Miami-Dade County,FL
3430,4br,2515.0,Hennepin County,MN
3431,4br,1465.0,Shelby Cdunty,TN
3432,studio,550.0,Covington city,VA
3433,2br,1099.0,Indian River County,FL
3434,studio,1062.0,Dallas County,TX
3435,studio,586.0,Bernalillo County,NM
3436,1br,607.0,McCracken County,KY
3437,4br,2268.0,Cook County,IL
3438,studio,1559.0,San Diego County,CA
3439,3br,1814.0,Ellis County,TX
3440,4br,1439.0,Oakland County,MI
3441,1br,538.0,Cherokee County,TX
3442,1br,802.0,Waukesha County,WI
3443,4br,1453.0,Iberia Parish,
3444,3br,1018.0,Crawford County,OH
3445,2br,946.0,Sedgwick County,KS
3446,,866.0,Lake County,IN
3447,4br,2346.0,San Bernardino County,
3448,1br,1064.0,Philadelphia County,PA
3449,4br,3521.0,Middlesex County,MA
3450,studio,797.0,Hendricks County,IN
3451,studio,993.0,Maricopa County,AZ
3452,2br,0.869,Mohave County,AZ
3453,2br,1627.0,Queens County,NY
3454,4br,2635.0,Passaic County,NJ
3455,1br,1752.0,Middlesex County,MA
3456,studio,531.0,Trinity County,TX
3457,,2362.0,DeKalb County,
3458,2br,1211.0,Philadelphia County,PA
3459,,793.0,Marion County,
3460,3br,1122.0,Giles County,VA
3461,1br,651.0,Carroll County,OH
3462,3br,1548.0,Norfolk city,VA
3463,studio,811.0,Humboldt County,CA
3464,2br,2102.0,Los Angeles County,CA
3465,studio,505.0,Franklin County,IL
3466,1br,1043.0,Hillsborough County,FL
3467,2br,696.0,Cass County,TX
3468,2br,1479.0,Middlesex County,CT
3469,4br,2652.0,Arapahoe County,CO
3470,3br,1823.0,Tarrant County,TX
3471,,810.0,Greene County,AR
3472,1br,1925.0,Orange County,CA
3473,2br,2422.0,Los Angeles County,CA
3474,1br,921.0,Pierce County,WI
3475,,585.0,Hidalgo County,TX
3476,3br,1308.0,Blount County,TN
3477,studio,530.0,St. Clair County,MI
3478,4br,1357.0,Guilford County,NC
3479,,2108.0,Union Cuonty,
3480,3br,1242.0,Upshur County,
3481,2br,1437.0,Chester County,PA
3482,2br,2301.0,Orange County,CA
3483,2br,1096.0,St. Charles County,MO
3484,,1117.0,Morgan County,IL
3485,1br,1583.0,Fauquier County,VA
3486,1br,756.0,Bedford County,VA
3487,3br,2743.0,Prince George's County,MD
3488,2br,1279.0,Harris County,TX
3489,4br,1433.0,Chatham County,GA
3490,2br,990.0,Berkeley County,
3491,2br,1237.0,Lake County,IL
3492,studio,1025.0,San Bernardino County,CA
3493,3br,2380.0,Essex County,NJ
3494,2br,1600.0,Washington County,OR
3495,4br,1750.0,Harris County,TX
3496,studio,873.0,Ulster County,NY
3497,4br,1272.0,Perry County,
3498,studio,817.0,Maricopa County,
3499,2br,986.0,Spokane County,
3500,4br,2336.0,Martin County,FL
3501,1br,1173.0,Anoka County,MN
3502,3br,1776.0,San Joaquin County,CA
3503,studio,714.0,Lyon County,NV
3504,3br,954.0,Montgomery County,AL
3505,,1232.0,Oxford County,ME
3506,2br,967.0,Yavapai County,AZ
3507,,666.0,Calcasieu Parish,LA
3508,2br,1028.0,WayneC ounty,MI
3509,3br,1489.0,Dauphin County,PA
3510,,1836.0,Burlington County,NJ
3511,3br,1620.0,Harris County,TX
3512,1br,1159.0,Clay County,FL
3513,studio,1031.0,Buncombe County,NC
3514,2br,880.0,Taylor County,
3515,1br,1342.0,Anne Arundel County,MD
3516,4br,2094.0,Maricopa County,AZ
3517,2br,1354.0,Wake County,NC
3518,2br,1784.0,New Haven County,CT
3519,3br,1564.0,Union County,NC
3520,1br,668.0,Harnett County,NC
3521,studio,1033.0,Fulton County,GA
3522,3br,2587.0,New York County,NY
3523,studio,693.0,St. Charles County,MO
3524,studio,729.0,Warren County,NY
3525,1br,632.0,Warren County,OH
3526,1br,826.0,Warren County,MO
3527,4br,2008.0,Montgomery County,PA
3528,2br,888.0,Douglas County,NE
3529,1br,555.0,Montgomery County,IN
3530,,789.0,Erie County,NY
3531,3br,1583.0,Henderson County,NC
3532,1br,693.0,Schenectady County,NY
3533,,1911.0,Philadelphia County,
3534,2br,1265.0,Harris County,TX
3535,2br,856.0,Yuma County,AZ
3536,1br,739.0,Randolph County,NC
3537,3br,1709.0,Delaware County,PA
3538,1br,1075.0,San Joaquin County,CA
3539,1br,1497.0,Broward County,FL
3540,3br,1418.0,Fresno County,CA
3541,2br,2014.0,Los Angeles County,CA
3542,4br,1573.0,Greene County,MO
3543,1br,479.0,Laclede County,MO
3544,,1254.0,Jim Hogg County,TX
3545,4br,1930.0,New Castle County,DE
3546,2br,1147.0,Montgomery Coundy,TX
3547,4br,2283.0,Kings County,NY
3548,1br,1188.0,Cook County,IL
3549,2br,2628.0,Middlesex County,MA
3550,2br,769.0,Hutchinson County,SD
3551,3br,3348.0,Alameda County,CA
3552,1br,1223.0,Dallas ounty,TX
3553,4br,1997.0,Gloucester County,
3554,1br,1092.0,Tarrant County,
3555,1br,1153.0,Scott County,MN
3556,,2724.0,Sacramento County,
3557,4br,2646.0,Denver County,CO
3558,2br,1450.0,oCook County,IL
3559,1br,941.0,Centre County,PA
3560,,3855.0,San Francisco County,CA
3561,3br,1362.0,Liberty County,GA
3562,studio,731.0,Duval County,FL
3563,1br,1104.0,Maricopa County,AZ
3564,studio,2060.0,Queens County,
3565,studio,864.0,PickawaykCounty,OH
3566,1br,703.0,Polk County,IA
3567,1br,827.0,Shelby County,TN
3568,3br,1335.0,Jackson County,MS
3569,1br,1271.0,Mercer County,NJ
3570,4br,2273.0,Riverside County,CA
3571,4br,1897.0,Hennepin County,MN
3572,4br,1674.0,Volusia County,FL
3573,2br,913.0,Okeechobee County,FL
3574,studio,759.0,Utah County,UT
3575,1br,899.0,Wilson County,TN
3576,3br,1331.0,Mohave County,AZ
3577,4br,2268.0,Cook County,
3578,studio,484.0,Cooper County,MO
3579,3br,1520.0,Leon County,FL
3580,studio,1666.0,Richmond County,NY
3581,1br,1250.0,Dallas County,
3582,2br,850.0,Saline County,AR
3583,4br,1809.0,Fresno County,CA
3584,1br,801.0,Charlotte County,FL
3585,4br,2429.0,Williamson County,TX
3586,studio,661.0,St. Louis County,MO
3587,4br,1035.0,Lee County,IL
3588,studio,923.0,Maricopa County,AZ
3589,4br,2023.0,Montgomery County,TX
3590,4br,2048.0,Okaloosa Coufty,FL
3591,,2173.0,Palm Beach County,FL
3592,4br,1.158,Fulton County,OH
3593,2br,2127.0,Los Angeles County,
3594,1br,842.0,Lake County,CA
3595,2br,791.0,Greene County,PA
3596,studio,1293.0,Nassau County,NY
3597,2br,1895.0,Solano County,
3598,studio,711.0,Montgomery County,TX
3599,1br,1925.0,Kings County,NY
3600,1br,800.0,Mobile County,AL
3601,1br,1123.0,Multnomah County,OR
3602,,902.0,El Paso County,TX
3603,4br,3220.0,Los Angeles County,CA
3604,2br,969.0,Ottawa County,MI
3605,studio,766.0,Taos County,NM
3606,,1174.0,Milwaukee County,WI
3607,,1245.0,York County,PA
3608,2br,1736.0,Los Angeles County,CA
3609,studio,1034.0,Horry County,SC
3610,studio,830.0,Lane County,OR
3611,2br,1176.0,St. Johns County,FL
3612,3br,2417.0,Douglas County,
3613,3br,1535.0,Johnson County,KS
3614,2br,1742.0,Pierce County,WA
3615,1br,935.0,Wake County,NC
3616,3br,1620.0,Hillsborough County,FL
3617,4br,1155.0,Luzerne County,PA
3618,studio,927.0,Baltimore County,MD
3619,studio,967.0,Jefferson Parish,LA
3620,3br,1532.0,Douglas County,GA
3621,3br,1821.0,Hillsborough County,FL
3622,1br,1264.0,Kane County,IL
3623,2br,2024.0,Nassau County,NY
3624,1br,969.0,Providence County,RI
3625,studio,1421.0,Los Angeles County,CA
3626,studio,928.0,Delaware County,PA
3627,,1512.0,Charles County,MD
3628,2br,907.0,Tulsa County,OK
3629,3br,1803.0,Orange County,NY
3630,2br,744.0,Grant County,IN
3631,,1594.0,Merrimack County,NH
3632,studio,1036.0,Dutchess County,NY
3633,studio,839.0,Maricopa County,
3634,2br,800.0,Maverick County,TX
3635,2br,958.0,Lackawanna County,PA
3636,studio,1009.0,Dallas County,
3637,2br,1791.0,Miami-Dade County,FL
3638,2br,977.0,Caddo Parish,LA
3639,4br,1706.0,Worcester County,MA
3640,4br,1663.0,Wise County,TX
3641,1br,1022.0,Flagler County,
3642,1br,1784.0,New York County,NY
3643,3br,1070.0,Madison County,ID
3644,1br,1651.0,Orange County,CA
3645,2br,878.0,Scott County,IN
3646,2br,1057.0,Rankin County,
3647,2br,834.0,Lamar County,GA
3648,3br,925.0,Winn Parish,LA
3649,studio,727.0,Davis County,UT
3650,studio,1598.0,Orange County,CA
3651,studio,718.0,York County,PA
3652,4br,1589.0,Wichita County,TX
3653,studio,756.0,Kern Countby,
3654,4br,1983.0,Harris County,TX
3655,2br,868.0,Athens County,OH
3656,studio,656.0,York County,PA
3657,4br,4427.0,Alameda County,
3658,1br,544.0,Hidaglo County,TX
3659,2br,836.0,Klamath County,OR
3660,studio,666.0,Utah County,UT
3661,1br,477.0,Chattooga County,GA
3662,4br,2116.0,Tarrant County,TX
3663,1br,960.0,Gwinntt County,GA
3664,2br,1163.0,Rutherford County,TN
3665,1br,691.0,Sedgwick County,KS
3666,2br,753.0,Chautauqua County,NY
3667,studio,463.0,Bladen County,NC
3668,studio,1850.0,Kings County,NY
3669,2br,1600.0,Anne Arundel County,MD
3670,2br,897.0,Henderson County,TX
3671,,1751.0,Charles County,MD
3672,4br,1095.0,Eaton County,MI
3673,3br,1273.0,Bonner County,ID
3674,4br,2811.0,Prince George's County,MD
3675,4br,2924.0,District of Columbia,DC
3676,2br,1396.0,Denton County,TX
3677,3br,1233.0,Northumberland County,VA
3678,studio,779.0,Harris County,TX
3679,3br,2889.0,Queens County,NY
3680,3br,1932.0,Maricopa County,AZ
3681,3br,1321.0,Kent County,MI
3682,1br,949.0,Monroe County,
3683,studio,859.0,Providence County,
3684,4br,1856.0,Maricopa County,AZ
3685,1br,677.0,Indiana County,PA
3686,1br,658.0,Wichita County,TX
3687,3br,1684.0,Maricopa County,AZ
3688,3br,1211.0,Richland County,SC
3689,3br,1936.0,Washington County,RI
3690,4br,2511.0,Jefferson County,CO
3691,4br,2495.0,Virginia Beach city,VA
3692,studio,509.0,Thayer County,NE
3693,2br,738.0,Erie County,OH
3694,4br,1443.0,rCeek County,
3695,2br,1644.0,McHenry County,
3696,studio,998.0,Dallas County,TX
3697,,2261.0,Essex County,
3698,3br,1360.0,McLennan County,TX
3699,1br,720.0,Marion County,WV
3700,4br,1467.0,Lancaster County,NE
3701,1br,1592.0,Fairfield County,CT
3702,3br,1557.0,Maricopa County,AZ
3703,4br,877.0,Marion County,
3704,studio,975.0,Osceola County,FL
3705,studio,1060.0,Travis County,TX
3706,2br,1358.0,New London County,CT
3707,3br,1140.0,Dunn County,WI
3708,,815.0,Stanislaus County,CA
3709,4br,1284.0,Madison County,NY
3710,4br,1116.0,Sullivan County,TN
3711,,639.0,Delta Coukty,
3712,studio,934.0,San Bernardino County,CA
3713,4br,1915.0,Cook County,IL
3714,1br,2041.0,Plymouth County,MA
3715,3br,1609.0,Lake County,IL
3716,2br,1994.0,Nassau County,NY
3717,4br,1574.0,Cochise County,AZ
3718,4br,3126.0,Los Angeles County,CA
3719,4br,1810.0,Hartford County,CT
3720,3br,2104.0,Hennepin County,
3721,3br,846.0,Livingston County,MO
3722,3br,2655.0,Monroe County,FL
3723,3br,1577.0,Elko County,NV
3724,studio,1118.0,Kendall County,IL
3725,1br,1482.0,Palm Beach County,FL
3726,3br,1659.0,Tarrant County,TX
3727,4br,1376.0,Oakland County,MI
3728,studio,1447.0,San Diego County,CA
3729,2br,2133.0,Los Angeles County,
3730,3br,1122.0,Allegheny County,PA
3731,4br,2095.0,Weld County,CO
3732,4br,1330.0,Lorain County,OH
3733,4br,2615.0,New London County,CT
3734,studio,1179.0,Bergen County,NJ
3735,studio,1673.0,Montgomery County,MD
3736,studio,936.0,Harris County,TX
3737,1br,646.0,Jackson County,FL
3738,3br,1601.0,Lake County,
3739,studio,509.0,Robeson County,NC
3740,4br,1553.0,Davidson County,
3741,4br,4013.0,San Mateo County,CA
3742,2br,1617.0,Clark County,WA
3743,studio,587.0,Kent County,MI
3744,4br,3236.0,Kings County,NY
3745,1br,685.0,JeffersonC ounty,KY
3746,studio,831.0,Maricopa County,
3747,2br,1169.0,Salt Lake County,UT
3748,4br,1182.0,Summit County,OH
3749,2br,922.0,Seward County,NE
3750,2br,603.0,Martin County,NC
3751,4br,1618.0,El Paso County,TX
3752,,1224.0,Multnomah County,OR
3753,4br,1885.0,Cobb County,GA
3754,3br,1719.0,Orange County,FL
3755,2br,1071.0,Durham County,
3756,4br,2781.0,Rockland County,NY
3757,,798.0,Milwaukee County,WI
3758,,774.0,Davis County,UT
3759,3br,857.0,Howard County,MO
3760,2br,1158.0,Hartford County,CT
3761,3br,1393.0,Montgomery County,PA
3762,2br,732.0,Dickinson County,MI
3763,3br,1091.0,Catoosa County,GA
3764,2br,953.0,Fayette County,KY
3765,1br,492.0,Sandusky County,OH
3766,,1389.0,Bradford County,FL
3767,3br,2159.0,Hillsborough County,NH
3768,3br,1650.0,Harris County,TX
3769,3br,3750.0,Sonoma County,CA
3770,3br,1140.0,Vanderburgh County,IN
3771,studio,761.0,Angelina County,TX
3772,3br,2752.0,Snohomish County,WA
3773,3br,1313.0,Clark County,IN
3774,2br,1126.0,Mecklenburg County,NC
3775,3br,1522.0,Cobb County,GA
3776,4br,2952.0,Arlington County,VA
3777,,701.0,Kent County,MI
3778,4br,2373.0,Harford County,MD
3779,4br,1913.0,oWrcester County,MA
3780,1br,1666.0,Plymouth County,MA
3781,3br,1489.0,Kern County,CA
3782,4br,1914.0,Kane County,IL
3783,3br,3652.0,Orange County,CA
3784,3br,2356.0,Prince George's County,
3785,,0.755,Leon County,
3786,3br,2164.0,Sacramento County,CA
3787,1br,945.0,Westmoreland County,PA
3788,studio,553.0,Bingham oCunty,ID
3789,2br,1338.0,Maricopa County,AZ
3790,3br,1242.0,Des Moines County,IA
3791,,1093.0,Buncombe County,NC
3792,4br,1628.0,Schenctady County,NY
3793,studio,688.0,Jefferson County,MO
3794,,970.0,Riverside County,CA
3795,2br,782.0,Bibb County,GA
3796,3br,861.0,Levy County,FL
3797,studio,502.0,Hot Spring County,AR
3798,4br,1844.0,Cook County,IL
3799,studio,732.0,Morton County,ND
3800,3br,2388.0,Loudoun County,VA
3801,1br,576.0,Newton County,MO
3802,studio,1073.0,Morris County,NJ
3803,,707.0,Utah County,
3804,4br,1778.0,Stanislaus County,CA
3805,2br,927.0,Milwaukee County,
3806,1br,1155.0,Collin County,TX
3807,4br,2824.0,Monmouth County,NJ
3808,1br,766.0,St. Clair County,IL
3809,studio,1402.0,Los Angeles County,CA
3810,,1024.0,Nottoway County,VA
3811,,1114.0,Lincoln County,MS
3812,studio,766.0,Rankin County,MS
3813,4br,1153.0,Pemiscot County,MO
3814,4br,1317.0,Jefferson County,AL
3815,studio,1052.0,Burlington County,NJ
3816,4br,1518.0,Cheshire County,NH
3817,1br,504.0,Yalobusha County,MS
3818,2br,1078.0,Polk County,OR
3819,studio,1935.0,Rockland County,NY
3820,1br,1943.0,Plymouth County,MA
3821,,1544.0,Palm Beach County,FL
3822,studio,976.0,Maricopa County,AZ
3823,studio,679.0,Mesa County,CO
3824,2br,1429.0,Gwinnett County,GA
3825,4br,1007.0,Pike County,OH
3826,2br,1046.0,Columbia County,NY
3827,2br,1273.0,Pasco County,FL
3828,4br,2152.0,New Castle County,DE
3829,4br,1920.0,Craven County,NC
3830,4br,2095.0,Tarrant County,TX
3831,2br,1548.0,Williamson County,TX
3832,2br,783.0,Grand County,UT
3833,studio,655.0,Clarke County,GA
3834,1br,1129.0,Cook County,IL
3835,1br,1339.0,Cook County,IL
3836,2br,772.0,Hillsdale County,MI
3837,studio,650.0,Ascension Parish,LA
3838,4br,1600.0,Platte County,MO
3839,4br,1884.0,Calaveras County,CA
3840,4br,1552.0,Mohave County,AZ
3841,2br,2051.0,Prince George's County,MD
3842,4br,1.277,Lackawanna County,PA
3843,2br,1198.0,Will County,IL
3844,1br,867.0,McLennan County,TX
3845,,2138.0,Maricopa County,AZ
3846,studio,593.0,Jefferson County,KY
3847,2br,644.0,Panola County,
3848,3br,1766.0,Riverside County,CA
3849,2br,1101.0,Clark County,NV
3850,,588.0,Delaware County,IN
3851,1br,1001.0,St. Lucie County,FL
3852,studio,1441.0,Norfolk County,MA
3853,studio,575.0,Lucas County,OH
3854,3br,946.0,Warren County,PA
3855,1br,1837.0,Fairfield County,CT
3856,2br,1260.0,Collin County,
3857,3br,2401.0,King County,WA
3858,1br,1077.0,Cook County,IL
3859,studio,787.0,Hartford County,CT
3860,3br,2303.0,Fairfax County,VA
3861,1br,1519.0,Fairfax County,VA
3862,4br,2130.0,Cook County,IL
3863,2br,863.0,Iberia Parish,LA
3864,2br,1094.0,Duaphin County,PA
3865,2br,962.0,Oklahoma County,OK
3866,,847.0,Onslw County,NC
3867,studio,560.0,Martin County,
3868,studio,586.0,Jefferson County,
3869,1br,778.0,Cumberland County,NC
3870,studio,984.0,DuPage County,IL
3871,4br,3938.0,Alameda County,CA
3872,3br,1512.0,Douglas County,NE
3873,3br,1178.0,Benton County,AR
3874,2br,830.0,Limestone County,
3875,2br,1479.0,Placer County,CA
3876,,1362.0,New Castle County,DE
3877,1br,1279.0,Collier County,FL
3878,1br,1593.0,Maui County,
3879,2br,1332.0,Pasco County,FL
3880,studio,505.0,Winston County,
3881,4br,1694.0,Matanuska-Susitna Borough,AK
3882,1br,1564.0,Arlington County,VA
3883,1br,532.0,Clarke County,MS
3884,4br,1868.0,Gwinnett County,GA
3885,4br,1583.0,Tulare County,CA
3886,2br,1280.0,Palm Beach County,FL
3887,4br,1531.0,Sussex County,DE
3888,2br,641.0,Leflore County,MS
3889,2br,2074.0,Ventura County,CA
3890,2br,1352.0,Riverside County,CA
3891,studio,766.0,Columbia County,GA
3892,4br,2433.0,Clark County,WA
3893,studio,840.0,Allegheny County,PA
3894,3br,2246.0,Gilpin Cqunty,CO
3895,2br,816.0,Caldwell County,NC
3896,1br,1137.0,Maricopa County,AZ
3897,,1484.0,Kane County,IL
3898,4br,1873.0,Mecklenburg County,NC
3899,2br,952.0,Hendricks County,IN
3900,2br,885.0,Monroe County,NY
3901,1br,980.0,Durham County,NC
3902,studio,794.0,Wayne County,MI
3903,studio,517.0,Craighead County,AR
3904,1br,915.0,Union County,NC
3905,2br,1001.0,Webb County,TX
3906,3br,1696.0,Parker County,
3907,1br,1178.0,Pierce County,WA
3908,2br,828.0,McLennan County,TX
3909,3br,1622.0,Dallas County,TX
3910,4br,2366.0,Charleston County,SC
3911,3br,1056.0,Manitowoc County,WI
3912,2br,895.0,Richland County,SC
3913,2br,1998.0,Palm Beach County,FL
3914,1br,541.0,Delaware County,IA
3915,2br,1297.0,Galveston County,
3916,studio,734.0,Monroe County,NY
3917,2br,1267.0,Ramsey County,MN
3918,1br,1004.0,Johnosn County,
3919,3br,1635.0,Philadelphia County,PA
3920,1br,538.0,Delaware County,OK
3921,studio,768.0,Logan County,OK
3922,4br,2747.0,Los Angeles County,CA
3923,2br,1613.0,San Bernardino County,CA
3924,4br,3327.0,Los Angeles County,CA
3925,studio,884.0,Riverside County,CA
3926,studio,986.0,Miami-Dade County,FL
3927,4br,1723.0,Iredell County,NC
3928,studio,607.0,Florence County,SC
3929,studio,738.0,Oakland County,MI
3930,4br,1909.0,Galveston County,TX
3931,studio,869.0,Carver County,
3932,4br,1151.0,Ionia County,MI
3933,4br,1875.0,Richmond city,VA
3934,studio,616.0,Allegan County,MI
3935,2br,1961.0,Honolulu County,HI
3936,4br,1362.0,Oklahoma County,OK
3937,1br,787.0,Wayne County,MI
3938,2br,1620.0,Yolo County,CA
3939,4br,1130.0,Brown County,OH
3940,1br,715.0,Columbia County,PA
3941,2br,1388.0,Pierce County,
3942,1br,1028.0,Kent County,DE
3943,4br,917.0,Yoakum County,TX
3944,2br,1260.0,Wake County,NC
3945,1br,658.0,Grant County,AR
3946,2br,3047.0,Santa Cruz County,CA
3947,,753.0,Rogers County,OK
3948,4br,2399.0,Riverside County,CA
3949,4br,2498.0,Adams County,CO
3950,1br,703.0,Warren County,OH
3951,studio,681.0,Douglas County,NE
3952,,2062.0,Arlington County,
3953,3br,1537.0,Galveston County,
3954,,1374.0,Tarrant County,TX
3955,,1879.0,Suffolk Counyt,MA
3956,2br,1337.0,Washington County,
3957,1br,911.0,Harris County,TX
3958,,1449.0,Mecklenburg County,NC
3959,3br,1757.0,Maricopa County,AZ
3960,studio,622.0,Hancock County,OH
3961,1br,717.0,Warren County,KY
3962,1br,937.0,Suffolk city,VA
3963,2br,832.0,Spartanburg County,SC
3964,4br,2797.0,Los Angeles County,CA
3965,3br,2688.0,Los Angeles County,
3966,,734.0,Hampden County,MA
3967,studio,549.0,Iberville Parish,LA
3968,3br,3262.0,King County,WA
3969,,1090.0,Paulding County,GA
3970,4br,3767.0,Sonoma County,CA
3971,studio,713.0,Richland County,SC
3972,2br,756.0,Vanderburgh County,IN
3973,1br,735.0,Allegheny County,PA
3974,4br,2956.0,Clark County,WA
3975,2br,1028.0,Hamilton County,IN
3976,2br,2588.0,Alameda County,CA
3977,4br,1808.0,New London County,CT
3978,1br,682.0,Summit County,OH
3979,2br,1149.0,Dallas County,TX
3980,studio,1447.0,Suffolk County,NY
3981,4br,2083.0,New Haven County,CT
3982,4br,2159.0,James City County,VA
3983,4br,2212.0,Maricopa County,AZ
3984,studio,762.0,Bell County,TX
3985,studio,887.0,Martin County,FL
3986,studio,835.0,Butte County,CA
3987,1br,1144.0,San Bernardino County,CA
3988,1br,1333.0,Dutchess County,NY
3989,3br,1055.0,Niagara County,NY
3990,1br,823.0,St. Clair County,IL
3991,,1254.0,Cumberland County,NC
3992,4br,2004.0,Montgomery County,MD
3993,2br,1046.0,Pima County,AZ
3994,4br,1388.0,Allegheny County,PA
3995,2br,1375.0,San Joaquin County,
3996,1br,933.0,Kent County,MI
3997,2br,1767.0,Queens County,NY
3998,3br,1367.0,Northampton County,
3999,3br,1509.0,Kern County,CA
4000,,1725.0,Harris County,
4001,3br,1073.0,Cleburne County,AR
4002,studio,1030.0,Talbot County,MD
4003,2br,756.0,Allegheny County,PA
4004,2br,1457.0,Anoka County,MN
4005,studio,1360.0,Monterey Cuonty,CA
4006,4br,1409.0,Montgomery County,PA
4007,4br,2015.0,York County,SC
4008,1br,1099.0,Sarasota County,FL
4009,4br,1502.0,Allegheny County,
4010,1br,741.0,Clark County,
4011,4br,2179.0,New Haven County,CT
4012,,2013.0,Barnstable County,MA
4013,3br,1525.0,San Joaquin County,CA
4014,4br,983.0,Tuscola County,MI
4015,1br,738.0,Madison County,IL
4016,studio,1063.0,DuPage County,IL
4017,3br,1235.0,Perry County,AR
